pdb_id,pdb_id_2,chain_1_elements,chain_2_elements,chain_2.1,total_chains,chain_1_id,chain_2_id,chain_1,chain_2,chain_1_protein_name,chain_2_protein_name,chain_1_organism,chain_2_organism,chain_1_aa_len,chain_2_aa_len,percent_of_simmilariry,protein_pair_type,chain_1.1
6FLA,6FLA_3_4,G,I,4,"G,I",6FLA_3,6FLA_4,3,4,Domain III of Dengue virus 2,Domain III of Dengue virus 2,Dengue virus 2 (11060),Dengue virus 2 (11060),98,101,97.029702970297,homomeric proteins,3
6A6I,6A6I_1_2,"E,A,G,C","B,D",2,"E,A,G,C,B,D",6A6I_1,6A6I_2,1,2,"Excision repair cross-complementing rodent repair deficiency, complementation group 6 variant",Polyubiquitin-B,Homo sapiens (9606),Homo sapiens (9606),98,76,20,heteromeric proteins,1
4Y5O,4Y5O_1_2,A,B,2,"A,B",4Y5O_1,4Y5O_2,1,2,Malcavernin,Mitogen-activated protein kinase kinase kinase 3,Homo sapiens (9606),Homo sapiens (9606),98,126,20.4301075268817,heteromeric proteins,1
4C4K,4C4K_1_2,O,T,2,"O,T",4C4K_1,4C4K_2,1,2,OBSCURIN,TITIN,HOMO SAPIENS (9606),HOMO SAPIENS (9606),98,102,25,heteromeric proteins,1
3PC8,3PC8_1_2,"A,B","C,D",2,"A,B,C,D",3PC8_1,3PC8_2,1,2,DNA repair protein XRCC1,DNA ligase 3,Mus musculus (10090),Homo sapiens (9606),98,88,24,heteromeric proteins,1
3FN1,3FN1_1_2,A,B,2,"A,B",3FN1_1,3FN1_2,1,2,NEDD8-activating enzyme E1 catalytic subunit,NEDD8-conjugating enzyme UBE2F,Homo sapiens (9606),Homo sapiens (9606),98,167,19.3693693693694,heteromeric proteins,1
3F1I,3F1I_1_2,H,"S,C",2,"H,S,C",3F1I_1,3F1I_2,1,2,Hepatocyte growth factor-regulated tyrosine kinase substrate,Signal transducing adapter molecule 1,Homo sapiens (9606),Homo sapiens (9606),98,77,23.2394366197183,heteromeric proteins,1
1X79,1X79_1_2,A,"B,C",2,"A,B,C",1X79_1,1X79_2,1,2,ADP-ribosylation factor binding protein GGA1,Rab GTPase binding effector protein 1,Homo sapiens (9606),Homo sapiens (9606),98,112,22.093023255814,heteromeric proteins,1
1S4Y,1S4Y_1_2,"A,C","B,D",2,"A,C,B,D",1S4Y_1,1S4Y_2,1,2,Activin receptor type IIB precursor,Inhibin beta A chain,Mus musculus (10090),Homo sapiens (9606),98,116,18.232044198895,heteromeric proteins,1
8QW6,8QW6_2_4,"F,B,G,C","D,E,A,H",4,"F,B,G,C,D,E,A,H",8QW6_2,8QW6_4,2,4,Elongin-C,GTPase KRas,Homo sapiens (9606),Homo sapiens (9606),97,170,20.8144796380091,heteromeric proteins,2
8PC2,8PC2_2_4,"F,E,B,C","D,G,H",4,"F,E,B,C,D,G,H",8PC2_2,8PC2_4,2,4,Elongin-C,Peptidyl-prolyl cis-trans isomerase FKBP5,Homo sapiens (9606),Homo sapiens (9606),97,128,22.2826086956522,heteromeric proteins,2
7QIQ,7QIQ_3_4,"G,C","D,H",4,"G,C,D,H",7QIQ_3,7QIQ_4,3,4,Chymotrypsin A chain C,Pancreatic trypsin inhibitor,Bos taurus (9913),Bos taurus (9913),97,58,17.4242424242424,heteromeric proteins,3
7JTP,7JTP_2_4,K,A,4,"K,A",7JTP_2,7JTP_4,2,4,Elongin-C,WD repeat-containing protein 5,Homo sapiens (9606),Homo sapiens (9606),97,308,17.0520231213873,heteromeric proteins,2
6R0N,6R0N_1_2,A,B,2,"A,B",6R0N_1,6R0N_2,1,2,NF-YB2,NF-YC3,Arabidopsis thaliana (3702),Arabidopsis thaliana (3702),97,95,24.6753246753247,heteromeric proteins,1
6I5J,6I5J_3_4,"F,C",D,4,"F,C,D",6I5J_3,6I5J_4,3,4,Elongin-C,Suppressor of cytokine signaling 2,Homo sapiens (9606),Homo sapiens (9606),97,169,19.2825112107623,heteromeric proteins,3
6GMX,6GMX_2_5,"K,B,H",E,5,"K,B,H,E",6GMX_2,6GMX_5,2,5,Elongin-C,Elongin-C,Homo sapiens (9606),Homo sapiens (9606),97,97,100,homomeric proteins,2
6FMI,6FMI_2_3,"E,B","F,C",3,"E,B,F,C",6FMI_2,6FMI_3,2,3,Elongin-C,von Hippel-Lindau disease tumor suppressor,Homo sapiens (9606),Homo sapiens (9606),97,153,19.047619047619,heteromeric proteins,2
4RHW,4RHW_1_2,"A,B,C,D","F,E",2,"A,B,C,D,F,E",4RHW_1,4RHW_2,1,2,Apoptotic protease-activating factor 1,Caspase-9,Homo sapiens (9606),Homo sapiens (9606),97,108,22.0238095238095,heteromeric proteins,1
3E2U,3E2U_1_2,"A,B,C,D","F,E,G,H",2,"A,B,C,D,F,E,G,H",3E2U_1,3E2U_2,1,2,Dynactin subunit 1,CAP-Gly domain-containing linker protein 1,Homo sapiens (9606),Homo sapiens (9606),97,42,18.8034188034188,heteromeric proteins,1
3DCG,3DCG_2_3,"B,D","F,E",3,"B,D,F,E",3DCG_2,3DCG_3,2,3,Transcription elongation factor B polypeptide 1,Virion infectivity factor,Homo sapiens (9606),Human immunodeficiency virus type 1 (NEW YORK-5 ISOLATE) (11698),97,39,15.2542372881356,heteromeric proteins,2
2QRC,2QRC_2_3,"E,B,D","E,G,C",3,"E,B,D,E,G,C",2QRC_2,2QRC_3,2,3,SPCC1919.03c protein,Protein C1556.08c,Schizosaccharomyces pombe (4896),Schizosaccharomyces pombe (4896),97,334,17.4386920980926,heteromeric proteins,2
2JF1,2JF1_1_2,A,T,2,"A,T",2JF1_1,2JF1_2,1,2,FILAMIN-A,INTEGRIN BETA-2 SUBUNIT,HOMO SAPIENS (9606),HOMO SAPIENS (9606),97,35,14.7826086956522,heteromeric proteins,1
2H0D,2H0D_1_2,A,B,2,"A,B",2H0D_1,2H0D_2,1,2,B lymphoma Mo-MLV insertion region,Ubiquitin ligase protein RING2,Homo sapiens (9606),Homo sapiens (9606),97,100,24.6835443037975,heteromeric proteins,1
2BRQ,2BRQ_1_2,"A,B","C,D",2,"A,B,C,D",2BRQ_1,2BRQ_2,1,2,FILAMIN A,INTEGRIN BETA-7 SUBUNIT,HOMO SAPIENS (9606),HOMO SAPIENS (9606),97,31,12.280701754386,heteromeric proteins,1
1N8O,1N8O_3_4,C,E,4,"C,E",1N8O_3,1N8O_4,3,4,"Chymotrypsin A, C chain",ecotin,Bos taurus (9913),Escherichia coli (83333),97,142,19.5,heteromeric proteins,3
8FY1,8FY1_3_4,C,D,4,"C,D",8FY1_3,8FY1_4,3,4,Elongin-C,Apoptosis regulator Bcl-2,Homo sapiens (9606),Homo sapiens (9606),96,209,17.7606177606178,heteromeric proteins,3
8CRA,8CRA_1_2,"A,B,C,D","F,E,G,H",2,"A,B,C,D,F,E,G,H",8CRA_1,8CRA_2,1,2,Floral homeotic protein AGAMOUS,Developmental protein SEPALLATA 3,Arabidopsis thaliana (3702),Arabidopsis thaliana (3702),96,98,25.1612903225806,heteromeric proteins,1
6WH1,6WH1_1_2,A,B,2,"A,B",6WH1_1,6WH1_2,1,2,X-ray repair cross complementing protein 1 variant,DNA ligase 3 alpha,Homo sapiens (9606),Homo sapiens (9606),96,78,27.007299270073,heteromeric proteins,1
6KBB,6KBB_1_2,"D,A,C","E,B,D",2,"D,A,C,E,B,D",6KBB_1,6KBB_2,1,2,Histone H2A type 1-D,Histone H2B type 2-E,Homo sapiens (9606),Homo sapiens (9606),96,104,24.223602484472,heteromeric proteins,1
5KNL,5KNL_2_3,"E,B","F,C",3,"E,B,F,C",5KNL_2,5KNL_3,2,3,Ubiquitin,Ubiquitin-conjugating enzyme E2 15,Pseudozyma antarctica (84753),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),96,175,19.3832599118943,heteromeric proteins,2
5FUG,5FUG_2_3,"K,E,B,H","F,I,L,C",3,"K,E,B,H,F,I,L,C",5FUG_2,5FUG_3,2,3,HISTONE H2B TYPE 1-J,VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 72 HOMOLOG,HOMO SAPIENS (9606),HOMO SAPIENS (9606),96,68,16.3120567375887,heteromeric proteins,2
4EXT,4EXT_1_3,A,C,3,"A,C",4EXT_1,4EXT_3,1,3,DNA repair protein REV1,Mitotic spindle assembly checkpoint protein MAD2B,Homo sapiens (9606),Homo sapiens (9606),96,204,20,heteromeric proteins,1
4C31,4C31_2_3,"E,B","F,Y,X,C",3,"E,B,F,Y,X,C",4C31_2,4C31_3,2,3,PROTEIN SUS1,NUCLEOPORIN NUP1,SACCHAROMYCES CEREVISIAE (4932),SACCHAROMYCES CEREVISIAE (4932),96,36,16.8141592920354,heteromeric proteins,2
3KJL,3KJL_1_2,"C,D,B,E,A,G","H,D,F,B,E,G",2,"C,D,B,E,A,G,H,D,F,B,E,G",3KJL_1,3KJL_2,1,2,Protein SUS1,SAGA-associated factor 11,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),96,32,19.6261682242991,heteromeric proteins,1
2J9U,2J9U_1_2,"A,C","B,D",2,"A,C,B,D",2J9U_1,2J9U_2,1,2,VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 28,VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 36,SACCHAROMYCES CEREVISIAE (4932),SACCHAROMYCES CEREVISIAE (4932),96,76,17.8082191780822,heteromeric proteins,1
1WQ9,1WQ9_1_2,A,B,2,"A,B",1WQ9_1,1WQ9_2,1,2,Vascular endothelial growth factor,Vascular endothelial growth factor,Daboia russellii russellii (31159),Daboia russellii russellii (31159),96,96,97.9381443298969,homomeric proteins,1
8GKQ,8GKQ_1_2,A,C,2,"A,C",8GKQ_1,8GKQ_2,1,2,Alkaline protease 1,Alkaline protease 1,Aspergillus fumigatus Af293 (330879),Aspergillus fumigatus Af293 (330879),95,282,17.4454828660436,homomeric proteins,1
7RN9,7RN9_2_1,"B,D","A,C",1,"B,D,A,C",7RN9_2,7RN9_1,2,1,Caspase-3 subunit p12,Caspase-3 subunit p17,Homo sapiens (9606),Homo sapiens (9606),95,141,19.7969543147208,heteromeric proteins,2
6MAC,6MAC_2_3,C,"K,C",3,"C,K,C",6MAC_2,6MAC_3,2,3,Activin receptor type-2B,TGF-beta receptor type-1,Rattus norvegicus (10116),Homo sapiens (9606),95,80,21.5277777777778,heteromeric proteins,2
6JFV,6JFV_1_2,"A,C","B,D",2,"A,C,B,D",6JFV_1,6JFV_2,1,2,"Keratin, type I cytoskeletal 14","Keratin, type II cytoskeletal 5",Homo sapiens (9606),Homo sapiens (9606),95,98,33.1034482758621,heteromeric proteins,1
6ALE,6ALE_1_2,B,"R,B",2,"B,R,B",6ALE_1,6ALE_2,1,2,Small conductance calcium-activated potassium channel protein 2,Calmodulin-2,Homo sapiens (9606),Rattus norvegicus (10116),95,146,19.9004975124378,heteromeric proteins,1
5WVC,5WVC_1_2,"E,A,C","F,B,D",2,"E,A,C,F,B,D",5WVC_1,5WVC_2,1,2,Apoptotic protease-activating factor 1,Caspase,Homo sapiens (9606),Homo sapiens (9606),95,151,19.4174757281553,heteromeric proteins,1
5F28,5F28_1_2,"A,B,C,D","F,E,G",2,"A,B,C,D,F,E,G",5F28_1,5F28_2,1,2,MEF2C,Focal adhesion kinase 1,Mus musculus (10090),Mus musculus (10090),95,149,22,heteromeric proteins,1
5CSF,5CSF_1_2,"A,B",C,2,"A,B,C",5CSF_1,5CSF_2,1,2,Protein S100-B,Ribosomal protein S6 kinase alpha-1,Homo sapiens (9606),Homo sapiens (9606),95,55,19.047619047619,heteromeric proteins,1
5CFF,5CFF_1_2,"A,B,C,D","F,E,G,H",2,"A,B,C,D,F,E,G,H",5CFF_1,5CFF_2,1,2,Miranda,Staufen,Drosophila melanogaster (7227),Drosophila melanogaster (7227),95,72,23.7037037037037,heteromeric proteins,1
3YGS,3YGS_1_2,C,P,2,"C,P",3YGS_1,3YGS_2,1,2,APOPTOTIC PROTEASE ACTIVATING FACTOR 1,PROCASPASE 9,Homo sapiens (9606),Homo sapiens (9606),95,97,22.2929936305732,heteromeric proteins,1
1NPO,1NPO_1_3,A,C,3,"A,C",1NPO_1,1NPO_3,1,3,NEUROPHYSIN II,NEUROPHYSIN II,Bos taurus (9913),Bos taurus (9913),95,95,97.9166666666667,homomeric proteins,1
1LPB,1LPB_1_2,A,B,2,"A,B",1LPB_1,1LPB_2,1,2,COLIPASE,LIPASE,Sus scrofa (9823),Homo sapiens (9606),95,449,14.2857142857143,heteromeric proteins,1
7MYF,7MYF_2_3,B,C,3,"B,C",7MYF_2,7MYF_3,2,3,Ubiquitin variant UbV.k.1,Ubiquitin,Homo sapiens (9606),Homo sapiens (9606),94,76,65.0485436893204,heteromeric proteins,2
7D1L,7D1L_1_2,"A,B","C,D",2,"A,B,C,D",7D1L_1,7D1L_2,1,2,Embryonic developmental protein tofu-6,Uncharacterized protein,Caenorhabditis elegans (6239),Caenorhabditis elegans (6239),94,89,18.8311688311688,heteromeric proteins,1
6GP1,6GP1_1_2,A,B,2,"A,B",6GP1_1,6GP1_2,1,2,Green to red photoconvertible GFP-like protein EosFP,Green to red photoconvertible GFP-like protein EosFP,Lobophyllia hemprichii (46758),Lobophyllia hemprichii (46758),94,165,18.8073394495413,homomeric proteins,1
6G6K,6G6K_1_2,"A,C","B,D",2,"A,C,B,D",6G6K_1,6G6K_2,1,2,Myc proto-oncogene protein,Protein max,Homo sapiens (9606),Homo sapiens (9606),94,83,30.1470588235294,heteromeric proteins,1
5GJK,5GJK_1_2,A,B,2,"A,B",5GJK_1,5GJK_2,1,2,SWI/SNF complex subunit SMARCC1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1,Homo sapiens (9606),Homo sapiens (9606),94,68,19.1176470588235,heteromeric proteins,1
4CSR,4CSR_1_2,A,B,2,"A,B",4CSR_1,4CSR_2,1,2,NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT BETA,NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT GAMMA,HOMO SAPIENS (9606),HOMO SAPIENS (9606),94,94,27.891156462585,heteromeric proteins,1
2PUQ,2PUQ_1_2,L,H,2,"L,H",2PUQ_1,2PUQ_2,1,2,Coagulation factor VII,Coagulation factor VII,Homo sapiens (9606),Homo sapiens (9606),94,254,17.9661016949153,homomeric proteins,1
7C7X,7C7X_1_3,"E,A,C","F,E,C,D",3,"E,A,C,F,E,C,D",7C7X_1,7C7X_3,1,3,Histone H2A.6,NAP1-related protein 1,Arabidopsis thaliana (3702),Arabidopsis thaliana (3702),93,239,16.4912280701754,heteromeric proteins,1
6NDU,6NDU_2_1,B,A,1,"B,A",6NDU_2,6NDU_1,2,1,Meiosis expressed gene 1 protein homolog,Parkin coregulated gene protein,Homo sapiens (9606),Homo sapiens (9606),93,193,19.6652719665272,heteromeric proteins,2
6M2M,6M2M_1_3,"C,K,F,I,B,E,A,G","M,N,O",3,"C,K,F,I,B,E,A,G,M,N,O",6M2M_1,6M2M_3,1,3,Probable histone H2A.3,Expressed protein,Arabidopsis thaliana (3702),Oryza sativa subsp. japonica (39947),93,105,19.2771084337349,heteromeric proteins,1
6G11,6G11_1_2,"F,A,C,D","C,D,F,B,E,A",2,"F,A,C,D,C,D,F,B,E,A",6G11_1,6G11_2,1,2,AVR-Pik protein,Resistance protein Pikp-1,Magnaporthe oryzae (318829),Oryza sativa subsp. japonica (39947),93,80,18.4931506849315,heteromeric proteins,1
6FUB,6FUB_1_2,"A,B","A,B",2,"A,B,A,B",6FUB_1,6FUB_2,1,2,AVR-Pik protein,NBS-LRR class disease resistance protein,Magnaporthe oryzae (318829),Oryza sativa subsp. japonica (39947),93,81,20.8333333333333,heteromeric proteins,1
5W1F,5W1F_1_2,"E,A,G,C","F,D,B,H",2,"E,A,G,C,F,D,B,H",5W1F_1,5W1F_2,1,2,Protein S100-A8,Protein S100-A9,Homo sapiens (9606),Homo sapiens (9606),93,114,27.7777777777778,heteromeric proteins,1
1WAA,1WAA_1_2,"A,B,C,D",E,2,"A,B,C,D,E",1WAA_1,1WAA_2,1,2,TITIN,TITIN,HOMO SAPIENS (9606),HOMO SAPIENS (9606),93,93,97.8723404255319,homomeric proteins,1
1N1J,1N1J_1_2,A,B,2,"A,B",1N1J_1,1N1J_2,1,2,NF-YB,NF-YC,Homo sapiens (9606),Homo sapiens (9606),93,97,27.5167785234899,heteromeric proteins,1
8ENB,8ENB_1_2,"A,C","B,D",2,"A,C,B,D",8ENB_1,8ENB_2,1,2,Bursicon,Cys_knot domain-containing protein,Caenorhabditis elegans (6239),Caenorhabditis elegans (6239),92,106,20.7317073170732,heteromeric proteins,1
7RG8,7RG8_2_1,B,A,1,"B,A",7RG8_2,7RG8_1,2,1,Heparanase 8 kDa subunit,Heparanase 50 kDa subunit,Homo sapiens (9606),Homo sapiens (9606),92,387,15.1442307692308,heteromeric proteins,2
7BBL,7BBL_1_3,"A,B,C","F,E,D",3,"A,B,C,F,E,D",7BBL_1,7BBL_3,1,3,Gem-associated protein 6,Gem-associated protein 8,Homo sapiens (9606),Homo sapiens (9606),92,42,20.7207207207207,heteromeric proteins,1
4G91,4G91_2_3,B,C,3,"B,C",4G91_2,4G91_3,2,3,Transcription factor HapC (Eurofung),HapE,Aspergillus nidulans (227321),Aspergillus nidulans (227321),92,119,24.1176470588235,heteromeric proteins,2
4AY9,4AY9_1_3,"E,A,G,D","Y,H,Z,X,G",3,"E,A,G,D,Y,H,Z,X,G",4AY9_1,4AY9_3,1,3,"GLYCOPROTEIN HORMONES, ALPHA POLYPEPTIDE",FOLLICLE-STIMULATING HORMONE RECEPTOR,HOMO SAPIENS (9606),HOMO SAPIENS (9606),92,350,14.8051948051948,heteromeric proteins,1
4AY9,4AY9_1_2,"E,A,G,D","D,E,B,H",2,"E,A,G,D,D,E,B,H",4AY9_1,4AY9_2,1,2,"GLYCOPROTEIN HORMONES, ALPHA POLYPEPTIDE",FOLLITROPIN SUBUNIT BETA,HOMO SAPIENS (9606),HOMO SAPIENS (9606),92,111,21.5568862275449,heteromeric proteins,1
2XCM,2XCM_2_3,"C,D","F,E",3,"C,D,F,E",2XCM_2,2XCM_3,2,3,SGT1-LIKE PROTEIN,RAR1,ARABIDOPSIS THALIANA (3702),ARABIDOPSIS THALIANA (3702),92,74,18.5714285714286,heteromeric proteins,2
2H61,2H61_1_2,"H,F,B,E,A","G,C,D",2,"H,F,B,E,A,G,C,D",2H61_1,2H61_2,1,2,Protein S100-B,Protein S100-B,Homo sapiens (9606),Homo sapiens (9606),92,92,100,homomeric proteins,1
2DSQ,2DSQ_1_2,"A,B,C","I,B,C",2,"A,B,C,I,B,C",2DSQ_1,2DSQ_2,1,2,Insulin-like growth factor-binding protein 4,Insulin-like growth factor IB,Homo sapiens (9606),Homo sapiens (9606),92,70,21.8045112781955,heteromeric proteins,1
2DSQ,2DSQ_1_3,"A,B,C","G,H",3,"A,B,C,G,H",2DSQ_1,2DSQ_3,1,3,Insulin-like growth factor-binding protein 4,Insulin-like growth factor-binding protein 1,Homo sapiens (9606),Homo sapiens (9606),92,94,21.5686274509804,heteromeric proteins,1
8SRY,8SRY_1_2,"A,C","B,D",2,"A,C,B,D",8SRY_1,8SRY_2,1,2,Bcl-2 homologous antagonist/killer,Apoptosis regulator BAX,Homo sapiens (9606),Homo sapiens (9606),91,80,26.6666666666667,heteromeric proteins,1
6UXE,6UXE_2_1,B,A,1,"B,A",6UXE_2,6UXE_1,2,1,LYR motif-containing protein 4,"Cysteine desulfurase, mitochondrial",Homo sapiens (9606),Homo sapiens (9606),91,406,15.3132250580046,heteromeric proteins,2
5WGB,5WGB_2_3,B,C,3,"B,C",5WGB_2,5WGB_3,2,3,LYR motif-containing protein 4,Acyl carrier protein,Homo sapiens (9606),Escherichia coli O45:K1 (strain S88 / ExPEC) (585035),91,77,17.4825174825175,heteromeric proteins,2
5VE9,5VE9_1_2,"A,B,C","B,C",2,"A,B,C,B,C",5VE9_1,5VE9_2,1,2,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5",Homo sapiens (9606),Homo sapiens (9606),91,74,21.3235294117647,homomeric proteins,1
4NAW,4NAW_1_4,"I,M,E,A","D,L,P,H",4,"I,M,E,A,D,L,P,H",4NAW_1,4NAW_4,1,4,Ubiquitin-like protein ATG12,Ubiquitin-like-conjugating enzyme ATG3,Homo sapiens (9606),Homo sapiens (9606),91,34,14.6788990825688,heteromeric proteins,1
4MJS,4MJS_1_2,"M,S,C,U,K,O,I,Q,E,A,G,W","R,H,J,D,F,L,B,N,P,X,V,T",2,"M,S,C,U,K,O,I,Q,E,A,G,W,R,H,J,D,F,L,B,N,P,X,V,T",4MJS_1,4MJS_2,1,2,Protein kinase C zeta type,Sequestosome-1,Rattus norvegicus (10116),Homo sapiens (9606),91,104,22.6415094339623,heteromeric proteins,1
4GDL,4GDL_1_2,A,B,2,"A,B",4GDL_1,4GDL_2,1,2,Ubiquitin-like protein ATG12,Autophagy protein 5,Homo sapiens (9606),Homo sapiens (9606),91,275,16.5605095541401,heteromeric proteins,1
4GDL,4GDL_1_3,A,C,3,"A,C",4GDL_1,4GDL_3,1,3,Ubiquitin-like protein ATG12,Autophagy-related protein 16-1,Homo sapiens (9606),Homo sapiens (9606),91,36,16.5137614678899,heteromeric proteins,1
4CFQ,4CFQ_1_2,"A,B,C,D","R,Q",2,"A,B,C,D,R,Q",4CFQ_1,4CFQ_2,1,2,PROTEIN S100-A4,MYOSIN-9,HOMO SAPIENS (9606),HOMO SAPIENS (9606),91,45,17.2413793103448,heteromeric proteins,1
3AQF,3AQF_1_2,A,B,2,"A,B",3AQF_1,3AQF_2,1,2,Receptor activity-modifying protein 2,Calcitonin gene-related peptide type 1 receptor,Homo sapiens (9606),Homo sapiens (9606),91,121,25.4437869822485,heteromeric proteins,1
1UW4,1UW4_1_2,"A,C","B,D",2,"A,C,B,D",1UW4_1,1UW4_2,1,2,UPF3X,REGULATOR OF NONSENSE TRANSCRIPTS 2,HOMO SAPIENS (9606),HOMO SAPIENS (9606),91,248,17.3010380622837,heteromeric proteins,1
5LXR,5LXR_1_2,A,B,2,"A,B",5LXR_1,5LXR_2,1,2,RNA-binding protein 7,Zinc finger CCHC domain-containing protein 8,Homo sapiens (9606),Homo sapiens (9606),90,45,25,heteromeric proteins,1
4GEQ,4GEQ_1_2,"A,C","B,D",2,"A,C,B,D",4GEQ_1,4GEQ_2,1,2,Kinetochore protein SPC25,Kinetochore protein SPC24,Saccharomyces cerevisiae S288c (559292),Saccharomyces cerevisiae S288c (559292),90,66,19.0839694656489,heteromeric proteins,1
3V9R,3V9R_1_2,"A,C","B,D",2,"A,C,B,D",3V9R_1,3V9R_2,1,2,Uncharacterized protein YOL086W-A,Uncharacterized protein YDL160C-A,Saccharomyces cerevisiae (559292),Saccharomyces cerevisiae (559292),90,88,25.3521126760563,heteromeric proteins,1
1QAV,1QAV_1_2,A,B,2,"A,B",1QAV_1,1QAV_2,1,2,ALPHA-1 SYNTROPHIN (RESIDUES 77-171),NEURONAL NITRIC OXIDE SYNTHASE (RESIDUES 1-130),Mus musculus (10090),Rattus norvegicus (10116),90,115,26.5432098765432,heteromeric proteins,1
7NDY,7NDY_1_2,"A,B",G,2,"A,B,G",7NDY_1,7NDY_2,1,2,"Barrier-to-autointegration factor, N-terminally processed",Emerin,Homo sapiens (9606),Homo sapiens (9606),89,187,19.4805194805195,heteromeric proteins,1
7EWM,7EWM_3_2,C,B,2,"C,B",7EWM_3,7EWM_2,3,2,26S proteasome complex subunit SEM1,Cop9 signalosome complex subunit 12,Saccharomyces cerevisiae S288C (559292),Saccharomyces cerevisiae S288C (559292),89,423,13.2743362831858,heteromeric proteins,3
7AH8,7AH8_1_2,"A,C","B,D",2,"A,C,B,D",7AH8_1,7AH8_2,1,2,Nuclear transcription factor Y subunit beta,Isoform 6 of Nuclear transcription factor Y subunit gamma,Homo sapiens (9606),Homo sapiens (9606),89,80,29.0076335877863,heteromeric proteins,1
6XX0,6XX0_1_2,"A,B","C,D",2,"A,B,C,D",6XX0_1,6XX0_2,1,2,"Inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma, isoform CRA_b",Ubv-LIN,Homo sapiens (9606),Homo sapiens (9606),89,80,22.463768115942,heteromeric proteins,1
3QVG,3QVG_1_2,"A,C","B,D",2,"A,C,B,D",3QVG_1,3QVG_2,1,2,DNA ligase 3,DNA repair protein XRCC1,Homo sapiens (9606),Mus musculus (10090),89,106,24.203821656051,heteromeric proteins,1
3EAB,3EAB_1_2,"C,D,F,B,E,A","H,K,J,I,L,G",2,"C,D,F,B,E,A,H,K,J,I,L,G",3EAB_1,3EAB_2,1,2,Spastin,CHMP1b,Homo sapiens (9606),Homo sapiens (9606),89,50,19.8275862068966,heteromeric proteins,1
3DXR,3DXR_1_2,A,B,2,"A,B",3DXR_1,3DXR_2,1,2,Mitochondrial import inner membrane translocase subunit TIM9,Mitochondrial import inner membrane translocase subunit TIM10,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),89,95,25.1700680272109,heteromeric proteins,1
1WMH,1WMH_1_2,A,B,2,"A,B",1WMH_1,1WMH_2,1,2,"Protein kinase C, iota type",Partitioning defective-6 homolog alpha,Homo sapiens (9606),Homo sapiens (9606),89,86,22.3776223776224,heteromeric proteins,1
1PK1,1PK1_1_2,"A,C","B,D",2,"A,C,B,D",1PK1_1,1PK1_2,1,2,Polyhomeotic-proximal chromatin protein,Sex comb on midleg CG9495-PA,Drosophila melanogaster (7227),Drosophila melanogaster (7227),89,89,35.8778625954198,heteromeric proteins,1
6R0L,6R0L_1_2,A,B,2,"A,B",6R0L_1,6R0L_2,1,2,OsGhd8,OsNF-YC7,Oryza sativa (4530),Oryza sativa (4530),88,77,21.3235294117647,heteromeric proteins,1
6KN0,6KN0_2_3,"B,D","F,E",3,"B,D,F,E",6KN0_2,6KN0_3,2,3,Caspase-1,Gasdermin-D,Homo sapiens (9606),Homo sapiens (9606),88,198,15.7894736842105,heteromeric proteins,2
6GHD,6GHD_2_3,"C,D,F,B,E,A","F,B,G,C",3,"C,D,F,B,E,A,F,B,G,C",6GHD_2,6GHD_3,2,3,Barrier-to-autointegration factor,Prelamin-A/C,Homo sapiens (9606),Homo sapiens (9606),88,119,22.4852071005917,heteromeric proteins,2
4HOP,4HOP_1_2,"E,A,C","F,B,D",2,"E,A,C,F,B,D",4HOP_1,4HOP_2,1,2,Alpha-1-syntrophin,"Nitric oxide synthase, brain",Mus musculus (10090),Rattus norvegicus (10116),88,123,26.3473053892216,heteromeric proteins,1
4A8X,4A8X_1_3,A,C,3,"A,C",4A8X_1,4A8X_3,1,3,RNA-BINDING PROTEIN WITH SERINE-RICH DOMAIN 1,HISTONE DEACETYLASE COMPLEX SUBUNIT SAP18,HOMO SAPIENS (9606),MUS MUSCULUS (10090),88,130,23.8636363636364,heteromeric proteins,1
7BBL,7BBL_2_3,"E,B,C,D","F,E,D",3,"E,B,C,D,F,E,D",7BBL_2,7BBL_3,2,3,Gem-associated protein 7,Gem-associated protein 8,Homo sapiens (9606),Homo sapiens (9606),87,42,20.5607476635514,heteromeric proteins,2
6RPR,6RPR_2_3,"E,B,D","G,D",3,"E,B,D,G,D",6RPR_2,6RPR_3,2,3,barrier to autointegration factor (BAF),LEM domain of emerin mutant T43I,Homo sapiens (9606),Homo sapiens (9606),87,43,15.0442477876106,heteromeric proteins,2
6F9W,6F9W_1_2,A,B,2,"A,B",6F9W_1,6F9W_2,1,2,Protein LSM14 homolog A,Eukaryotic translation initiation factor 4E transporter,Homo sapiens (9606),Homo sapiens (9606),87,37,20.3883495145631,heteromeric proteins,1
